review_id,app_id,rating,comment,date,comment_en
380aa4f7-509c-4e0f-a299-8bcc33b37090,2,5,bạn thật tuyêt vời. tôi rất thích nói chuyện với bạn đấy. tôi mong tôi có thêm nhiều lượt nói chuyện miễn phí với bạn. tôi.yêu.bạn.rất.nhiều.hi hi hi!,2024-03-21 14:21:44,you are amazing.I really like talking to you.I hope I have more free talks with you.I.love.you.so.so.hi hi hi!
35f3740e-0869-4662-8504-d9d6b00191cc,2,5,"ứng dụng này thật sự rất hay nó giúp ta cải thiện được rất nhiều về nghe và nói nha, còn có những video về dạy cách phát âm cực chủân của người bản xứ nữa nên tải nha💯",2023-05-24 11:49:48,"This app is really great. It helps us improve a lot in listening and speaking. There are also videos on teaching native pronunciation, so download it💯"
fa59df5d-1fc8-4d2e-ab06-6f0799167fbc,2,5,học hay lắm nha. nhưng mỗi tội là phải đăng ký vip mới học dc hết nhx học miễn phí cũng hay lắm nha 🤘🤘🤘,2023-05-25 04:54:36,"Study very well.But the only problem is that you have to register for VIP to learn everything, but it's great to learn for free 🤘🤘🤘"
660c2fc3-3db8-46ed-850d-dfec0db2881d,2,5,quá là ổn áp đầy đủ lws luôn kiểu như từ vựng và dậy phát âm ưng cái bụng nhiều khoá học nâng cao vvvvvv 333 ngoài ra tớ cx giới thiệu vài app okee khác nữa là cake và hack não cùng four english ( là trải nghiệm của mh tất cả nó cx ít dung lượng lại bổ ích tội gì ko hok phải khum),2023-06-03 14:11:42,"It's too stable and full of lws like vocabulary and pronunciation training, many advanced courses etc. 333. In addition, I also recommend a few other okee apps, such as cake and brain hacking and four English (it's my experience, all of them are small in size and useful, so why bother)"
2baab75f-7685-4723-b9fa-66fe13ef4cf4,2,5,app này cần phải có những ví dụ mẫu câu thông dụng hàng ngày để người thực hành nói và nhớ luôn những mẫu câu thiết thực trong cuộc sống chú ko chỉ phát âm thôi không ?,2023-06-05 14:40:35,"This app needs to have examples of common everyday sentences so that people can practice speaking and remember practical sentence patterns in life, not just pronunciation, right?"
63bc3165-1649-417a-9405-7d78e50ee983,2,4,"app bị 1 vấn đề. đó lúc đt chuyển từ 4 vạch wifi sang 5 vạch, và ngược lại. thì sẽ hủy cái phần thu âm của mình. làm mình phải đọc lại từ đầu. rất khó chịu. mong sẽ khắc phục lỗi này.",2023-07-09 13:27:55,"The app has a problem.At that time, the phone switched from 4 wifi bars to 5 bars, and vice versa.I will cancel my recording.Makes me have to read it again from the beginning.very annoying.Hope this error will be fixed."
8d2cd006-6f3f-498a-b089-a762b7ecfc1a,2,5,rất hay! chúng ta có thể luyện phát âm rất hay lại ít dung lượng .hợp cho người hay phát âm hay sai.chúc bạn thành công ☺️,2023-07-13 13:29:44,very nice!We can practice pronunciation very well with little space. Suitable for people who often pronounce incorrectly. Wish you success ☺️
d1a15479-99fc-44cf-8c55-cd1d75edbc14,2,4,"mình cực kì thích ứng dụng này, nó giúp mình cải thiện rất nhiều. tuy nhiên dạo gần đây elsa speak load rất lâu, sai 1 cụm phải đợi tầm 1p2p gì đó hoặc thậm chí hơn để có thể nghe phát âm đúng. mong nhà sản xuất khắc phục lỗi này( không phải do wifi)",2022-11-11 16:16:28,"I really like this app, it helps me improve a lot.However, lately, Elsa speak has been loading for a long time. If you get a wrong phrase, you have to wait about 1 minute or even more to hear the correct pronunciation.Hope the manufacturer fixes this error (not due to wifi)"
93267e02-5519-43b4-a5dc-54fa1e465fbb,2,5,"elsa is really a good app to practice english pronunciation. furthermore, it helps me to differentiate clearly ending sounds, which directly improves my listening skills. now, i can understand partly the tv news at normal speaking speed of native speakers.",2022-11-15 12:17:15,"Elsa is really a good app to practice English pronunciation.furthermore, it helps me to clearly differentiate ending sounds, which directly improves my listening skills.now, i can understand partly the tv news at normal speaking speed of native speakers."
430c54d9-8300-4472-a4c7-96e6e2e47de5,2,5,"app luyện tiếng anh rất hay và đầy cảm hứng.tuy nhiên việc đồng bộ điểm elsa khi học trên nhiều thiết bị chưa tốt, điểm sẽ ko cập nhật cho đến khi học một bài mới trên thiết bị thì điểm elsa mới cập nhật lại.",2022-11-24 14:00:02,"The English practice app is very good and inspiring. However, the synchronization of Elsa scores when studying on multiple devices is not good, the scores will not be updated until a new lesson is learned on the device, then the Elsa scores will be updated again."
5dee2289-dd2c-4ed4-b5ac-5c921cf0a901,2,4,mọi người nên tải ứng dụng này ngay tại vì nó rất hữu ích tuy là nó có hơi quảng cáo nhưng nếu mà bớt quảng cáo lại thì tôi sẽ cho năm sao còn bây giờ tôi tạm thời thì cho 4 sao mà thôi nhưng ứng dụng này cũng rất là tuyệt vời đối với tôi rồi.,2022-12-08 12:16:15,"Everyone should download this application right away because it is very useful, although it has a bit of advertising, but if there were less advertising, I would give it five stars, but now I will temporarily give it 4 stars, but this application is also very great for me."
67b2c7d4-dbb0-4042-b2ca-7ea82b8404bc,2,5,"elsa nên mở giao diện học trên pc hoặc macos, hoặc web. học chỉ trên đt thì rất bât tiện, trong 1 số trường hợp",2022-12-12 05:07:31,"Elsa should open the learning interface on pc or macos, or the web.Studying only on the phone is very inconvenient, in some cases"
e6528111-2044-4555-ace5-6c95be3a6ce5,2,5,"app thuận tiện, chỉ vs 1 chiếc đt mình sử dụng mọi lúc mọi nơi, mình cũng hay check phát âm trên app trước giờ thi các kì thi hùng biện, phỏng vấn, thuyết trình, nó boost tự tin mình lên rất nhiều",2022-12-28 14:05:40,"The app is convenient, with just one phone I can use it anytime, anywhere. I also often check my pronunciation on the app before speaking exams, interviews, presentations, it boosts my confidence a lot."
6acdd67a-2489-4a36-82d6-73d16f8673c8,2,5,"ứng dụng có giao diện dễ sử dụng, có sử dụng công nghệ ai nhận diện giọng nói, hỗ trợ tốt phần phát âm tuy chỉ đúng khoảng 95-96%. dù vậy, khá hiệu quả trong việc luyện phát âm và nói tiếng anh, bổ sung vốn từ!",2023-01-02 02:14:38,"The application has an easy-to-use interface, uses AI voice recognition technology, and supports pronunciation well, although it is only about 95-96% correct.However, it is quite effective in practicing English pronunciation and speaking, and adding vocabulary!"
9e1785a5-5c65-4e42-90c6-e0c07fb02816,2,5,tuyệt vời khi sử dụng ứng dụng elsa để học và giao tiếp cũng như sửa cách phát âm. ứng dụng dễ dàng sử dụng cho tất cả mọi lứa tuổi.,2023-01-12 02:03:42,great to use elsa app to learn and communicate as well as correct pronunciation.The application is easy to use for all ages.
a8ef0ce5-af00-4de0-89ee-215e88fa4499,2,4,"có một số từ mình bấm vào xem phần phát âm thì nó loading khá lâu buộc mình phải thoát ra vào lại nhiều lần, mong elsa chỉnh sửa lỗi này.",2023-08-22 03:51:19,"There are some words that when I click to see the pronunciation, it takes a long time to load, forcing me to log out and back in many times. I hope Elsa will fix this error."
d05845dd-0bdd-4674-8266-90830b01453b,2,5,"hmm ... phải nói như thế nào đây . chắc là app rất tốt , thích nhất là tính năng kiểm tra phát âm . tuyệt 🥰",2023-09-14 14:03:16,"hmm... how should I say this?Surely the app is very good, I like the pronunciation check feature the most.great 🥰"
9cc7e8c6-5ab0-4c62-a20c-7b66486b0352,2,5,mình thích cái tương tác phản hồi của app cực kì. à mà thêm 1 điều nữa không liên quan tới kỹ năng đó là giao diện app xinh quá trời.,2023-01-14 16:10:26,"I really like the interactive feedback of the app.Oh, one more thing unrelated to skills is that the app interface is so pretty."
39b9b9c3-e422-4c37-9fb5-445a39173d29,2,5,"elsa ơi, nếu các bạn đọc bình luận của tôi thì hy vọng bạn nhắn tới các bạn lập trình viên giúp là tôi vẫn đang chờ elsa ra mắt phiên bản dành cho pc. việc học trên điện thoại rất tuyệt và thuận tiện, tôi vẫn là thích sử dụng điện thoại để học tuy nhiên để tạo bài học cho riêng mình bằng gõ chữ trên điện thoại thật sự là vô cùng bất tiện. nếu việc tạo flatform cho khách hàng sử dụng bằng pc quá mất nhiều tài nguyên, hay bạn chỉ tạo web để upload bài học qua user của khách hàng thì có được không?",2023-01-18 14:51:58,"Dear Elsa, if you read my comment, I hope you can send a message to fellow programmers that I'm still waiting for Elsa to release a PC version.Learning on the phone is great and convenient. I still like using the phone to study, but creating your own lessons by typing on the phone is really extremely inconvenient.If creating a platform for customers to use on a PC takes too many resources, or is it okay if you just create a website to upload lessons via the customer's user?"
a2fbd874-d415-41e2-9ba7-bf8e78ca3c9a,2,5,"quá tốt, cái app này quá tuyệt, phần nào cũng được tạo ra rất tốt luôn, đặc biệt là phần xác định và dạy tiếng anh",2023-01-20 11:30:38,"so good, this app is so great, every part is very well created, especially the part about identifying and teaching English"
7a7188c5-95cf-4079-a6b1-f9147216e8db,2,5,"nhiều bài học rất hay, từ khi biết app tôi cải thiện trình độ speak rất nhiều, có những bài tôi đọc đi đọc lại nhiều lần mới được",2023-01-30 02:09:50,"Many lessons are very good. Since knowing the app, I have improved my speaking ability a lot. There are some lessons that I read over and over again to get the hang of it."
46528e78-61e8-4c7e-a995-a9f18fa2c68f,2,5,ứng dụng có cách nhận diện phát âm khá tốt cũng như phát hiện các lỗi đọc sai và tips hướng dẫn đọc đúng theo người bản xứ.,2023-01-31 02:19:04,The application has a pretty good way of identifying pronunciation as well as detecting misreading errors and tips on how to read correctly according to native speakers.
d3c7d646-31d2-4ed7-ad42-c2e3a46d3f1a,2,4,"một trong những điểm tệ là ở khâu đăng ký, đăng nhập tài khoản. ko cải thiện gì về vấn đề này. rắc rối, rườm rà và hay lỗi. khiến trải nghiệm với ứng dụng ảnh hưởng. xem xét lại, thanks",2023-03-03 09:57:13,"One of the bad points is in the process of registering and logging into an account.No improvement on this issue.complicated, cumbersome and error-prone.makes the experience with the application affected.reconsider, thanks"
f465b5c7-3a18-4ca0-bc3e-a667edbdca39,2,4,"ủa rồi cái bộ bài học của ng ta đâu ,đù má lưu một đống từ vựng vào xong h ko tìm thấy là sao",2022-08-24 09:28:46,"Oh, where's their lesson set? Damn, I saved a bunch of vocabulary and I can't find it."
a874da6f-7a81-460f-9a96-ed05d356e5a7,2,5,trải nghiệm tuyệt vời cho những người mới bắt đầu của cuộc sống học ngoại ngữ. hay lắm hãy đến và tận hưởng những điều mới trong chân trời mới cho các bạn. thế giới đang chứa đựng trong đây rất cần các bạn đến khám phá. chào mừng các bạn đến với ngôi nhà mới này. hãy trải nghiệm những điều thú vị và mới mẻ có trong đây. sức sống khai nguyên đã bật lên cho chúng ta để trở thành những chủ nhân tuyệt vời của thế giới mới này thế giới công nghệ khoa học thông tin điện tử. học để tương lai tươi sáng,2022-08-26 03:05:05,"Great experience for those just starting out in their foreign language learning life.It's great, come and enjoy new things in the new horizon for you.The world contained here really needs you to explore.Welcome to this new home.Experience the interesting and new things here.The original vitality has emerged for us to become the great masters of this new world of electronic information science technology.Study for a bright future"
50c40597-0d6b-485f-911c-6eedfc5e5990,2,5,"app thì chậm, không nhận dạng được giọng nói, dù đã bỏ tiền ra mua tài khoản, tạo cái app mà không có trách nhiệm thì thôi xóa mẹ app đi, ăn tiền cho cố dô rồi làm ăn gì kì cục. để 5 sao để mn đọc đc thì đừng tải",2022-08-26 07:35:38,"The app is slow, can't recognize voice, even if you spent money to buy an account, create an app without being responsible, then delete the app, take money for your own sake and then do something strange.If you leave 5 stars so I can read it, don't download it"
87af921a-9536-43d2-81e1-a84078b4cb2d,2,5,10đ không còn gì để nói 1 công cụ tuyệt vời và siêu hữu ích để mình cải thiện tiếng anh và sớm đạt được những chứng chỉ mong ước,2022-08-28 12:52:40,"10 VND, nothing more to say. A great and super useful tool for me to improve my English and soon achieve my desired certificates."
4b5305da-43af-4714-9ce1-f43490edf423,2,4,"phần âm thanh sau mỗi lần hoàn thành phát âm nghe khá lớn (so với giọng đọc trong chương trình) và chói, theo mình nên thay đổi âm thanh hoặc cho phép tùy chỉnh giảm âm lượng của tiếng đấy xuống.",2022-08-28 13:24:07,"The sound after each pronunciation is completed is quite loud (compared to the voice in the program) and harsh. In my opinion, I should change the sound or allow customization to reduce the volume of the sound."
143e41a1-b461-4a17-af5e-78d380d39fcd,2,5,"app hay lắm luôn mlij người. vừa có thể nghe, nói. đặc biệt là có thể cho mình biết mình nói sai chỗ nào luôn đó. nhanh tay tải về đi",2022-08-29 06:45:10,"The app is very good, people.can both listen and speak.Especially if you can tell me where I'm wrong.Quickly download it"
571d6a20-d79e-4e3f-aa2c-7622e25dd9bc,2,4,"chẳng biết có phải do cảm tính hay không nhưng từ khi nộp tiền học thì máy chấm tệ hơn mình nghĩ, phát âm mình không rõ hay sao mà máy không thu được gì hết. phần ngữ điệu mình góp ý nên hướng dẫn chi tiết hơn một chút, kèm số liệu, thời lượng mình nói, lên xuống cụ thể, cứ nhanh chút, chậm chút thì mình thật sự không theo được, mà vụ đọc điểm không lên là do bản thân người học nhé, đợt mình chưa mua 1 năm lên ầm ầm, nhưng có vẻ trình chỉ tới nhiêu đó phần trăm (97) thôi nên lên không được nữa.",2022-09-02 07:00:00,"I don't know if it's emotional or not, but since I paid for the course, the grading machine is worse than I thought, my pronunciation isn't clear or something, but the machine doesn't record anything.As for the intonation part, I suggest that the instructions should be a bit more detailed, with data, the amount of time I speak, specific ups and downs, if I'm a little faster or a little slower, I really can't follow it, but the problem of reading scores that don't go up is due to the learners themselves. The batch I haven't bought for 1 year has been booming, but it seems like my performance is only up to that percentage (97) so I can't go up anymore."
155775f9-e042-49a0-9301-66bac6a3e9c4,2,5,"app rất hay,hình ảnh khá thú vị,thú vị nhất là ở phần nói. mặc dù tốn tiền nhưng chăm chỉ học sẽ thấy khá thú vị,vì mình phải đấu giành hạng sẽ có cảm giác học hơn. mong app có thể làm nhiều phần học hơn,tạm thời khá hay nên cho 5 sao",2022-09-06 02:34:42,"The app is very good, the images are quite interesting, the most interesting part is the speaking part.Even though it costs money, studying hard will be quite interesting, because you have to compete for rank, it will make you feel more like studying.I hope the app can do more learning sessions. For now, it's quite good so I give it 5 stars"
97164367-3998-40ee-9da4-aff26a3e57fa,2,4,"rất hữu ích nhưng khuyết điểm là mình ko biết mình nói và phát âm như vậy thì mình sẽ mấy điểm, dung lượng của ứng dụng khá nhiều nên hơi khó tải cho những máy ít dung lượng. mong nhà xuất bản xem xét lại!",2023-05-05 15:26:15,"very useful, but the downside is that I don't know how many points I will get if I speak and pronounce like that. The application's capacity is quite large so it's a bit difficult to download for low-capacity devices.Hope the publisher reconsiders!"
48c05d5a-37bc-44fb-a8ac-91f26d98cd1a,2,5,ứng dụng đánh giá và sửa lỗi phát âm rất tốt mỗi tội học phí thì tôi không thể đóng được vì nó hơi mắc.,2023-05-15 12:43:47,"The app evaluates and corrects pronunciation errors very well, but I can't pay the tuition fee because it's a bit expensive."
233ed844-f2ed-4bb6-bea2-3b5b83d84967,2,5,"tuyệt vời. nhưng mình vẫn muốn có mặt trên desktop tích hợp nhiều tính năng hơn như nghe lại với tốc độ chậm hơn , video có thể quay chậm ... kính mong elsa phát triển",2022-10-14 14:41:45,"Great.But I still want it to be on the desktop with more integrated features such as playback at a slower speed, videos that can slow down... I hope Elsa develops"
eb83c915-3164-4588-b2bb-bad796877aa0,2,5,"ưu điểm:phát âm chuẩn, phù hợp cho những bạn không phát âm rõ môn tiếng anh.rất hay, tôi cảm thấy rất hài lòng, mọi người cũng nên thử một lần cho biết, đảm bảo không cảm thất vọng với ứng dụng này cho năm sao khuyết điểm: đôi khi không nghe rõ lời bạn nói, có thể bị lỗi vài chỗ nhưng không bao giờ phát âm sai và đánh giá hợp lý kết luận: nên tại để cải thiện nói tiếng anh, giao tiếp với người nước ngoài, nên tải vì tác dụng lớn, hãy tải ngay nhé mọi người, cảm ơn đã xem đọc xét của mình. 😄🥰",2022-10-20 13:25:53,"Advantages: standard pronunciation, suitable for those who don't pronounce English clearly. Very good, I feel very satisfied, everyone should try it once, guaranteed not to be disappointed with this application, give five stars Cons: sometimes can't hear what you say clearly, there may be a few errors but never mispronunciation and reasonable evaluation Conclusion: should be for improving English speaking, communicating with foreigners, should download because it has a great effect, download it now everyone, thank youThank you for your reading.😄🥰"
bec824f9-8bd4-4697-8ddd-837feeaed42d,2,5,"nhờ có app mà mình đã sữa được rất nhiều từ đọc sai. bên cạnh đó, việc học nghe và nói thường xuyên giúp mình thu nạp kiến thức nhanh hơn và ghi nhớ lâu hơn. app khá là tốt cho những bạn luyện nói và nghe nên hãy tận dụng nhé 🌱",2022-10-23 14:03:16,"Thanks to the app, I have corrected many misread words.Besides, learning to listen and speak regularly helps you acquire knowledge faster and remember it longer.The app is quite good for you to practice speaking and listening, so please take advantage of it 🌱"
5995eb86-563c-4cf4-b8bf-43919b44dae9,2,5,"đánh giá khá chính xác, trọng tâm mong app cố gắng hơn nữa, luôn ủng hộ app rất hay, giúp cải thiện phát âm, giọng điệu",2022-11-02 16:11:23,"The assessment is quite accurate, I hope the app will try harder, always support the app, it is very good, helps improve pronunciation and tone."
349bf298-a649-463b-9a0f-ff6cdc631aac,2,5,"lợi ích của ứng dụng này là học tiếng anh miễn phí, dễ nghe, dễ hiểu, giao tiếp với bạn bè trong và ngoài nước...",2022-11-07 02:11:36,"The benefit of this application is to learn English for free, easy to listen and understand, communicate with friends at home and abroad..."
8b05e3b6-b129-41f3-a398-5bf27b09c6a7,2,5,muốn học phát âm chuẩn thì app elsa này là gợi ý không tồi. t đang dùng rồi. phát âm mỏi miệng lắm nhưng hiệu quả.kk,2022-11-11 02:15:29,"If you want to learn correct pronunciation, this Elsa app is not a bad suggestion.I'm already using it.Pronunciation is tiring but effective.kk"
9122c6ed-51d3-42de-a737-471a5e6b7233,2,3,"elsa nên tích hợp thêm chức năng tạo flashcard, chức năng điều chỉnh bổ sung nghĩa của từ ở phần tạo bộ bài học để tiện cho việc học từ vựng hơn",2022-05-27 14:54:50,Elsa should integrate the flashcard creation function and the function to adjust and supplement the meaning of words in the lesson creation section to make learning vocabulary more convenient.
4def022d-7044-4652-89f4-c5b084d02df3,2,3,mỗi lần vào app đều tải rất lâu. mặc dù mình đã trả phí cho một khóa học. thật sự thất vọng. mong các nhà phát triển app có thể khắc phục!!!,2022-08-24 12:25:59,"Every time I go to the app, it takes a long time to load.even though I paid for a course.really disappointed.Hope the app developers can fix it!!!"
eb404435-75f0-4ba3-be8b-71ec52b6c34e,2,3,bản cập nhật 21.8 xem phần review ở đâu vậy mn. trước mình đọc xong vào phần này xem đọc đúng bao nhiêu % và sửa lại âm sai mà bản mới giờ tìm không thấy phần đó,2022-08-26 00:34:24,"Where can I see the review for the 21.8 update?Before, after reading this part, I went to this part to see how many % of the readings were correct and to correct the wrong pronunciations, but in the new version, I can't find that part."
f260aa66-257b-4259-8db2-d36e80a927e0,2,3,"nếu nghe lại từ vừa nói thì nghe và hiểu được 70%. nhưng khi bấm vào từng từ một để nghe thì khác hoàn toàn, tiếng được tiếng mất trong khi nghe toàn bộ từ vừa nói thì nghe lại rõ",2022-10-18 08:00:49,"If you listen to the word you just said again, you will hear and understand 70%.But when you click on each word to listen, it's completely different. The sound is lost, while when you listen to the entire word you just said, you hear it clearly again."
6055e752-a44d-41a2-ad5e-ce910596602f,2,3,"khá hay, nhưng nhiều từ luyện phát âm nhưng phát âm mẫu với phiên âm lại khác nhau, tui thử ghi âm rồi phát lại nó báo không đúng luôn làm sao học theo",2022-11-12 06:01:52,"quite good, but many words to practice pronunciation but the sample pronunciation and phonetic transcription are different. When I try to record and play back, it always says it's not correct, how can I learn it?"
b61405ce-1f36-48a2-91f6-d7192156b572,2,3,- điều phê bình app đầu tiên là app bắt chi tiền nhưng học sinh thì móc đâu ra - điểm bấp cập thứ hai của map là khoá học phổ thông không có chương trình sgk cũ nên ko có lớp 8 và 9 mặc dù đây là giai đoạn cực kì quan trọng vậy nên mong nhà sản xuất thêm chương trình sgk cũ vào giùm con ạ,2022-12-12 13:46:34,"- The first criticism of the app is that the app requires you to spend money, but where do students get it? - The second problem with the map is that the high school course does not have the old textbook program, so there is no grade 8 and 9, although this is an extremely important period, so I hope the manufacturer will add the old textbook program for me."
b702a873-d304-4e1d-9f45-1147fb8e65b6,2,3,không đến nỗi nhưng t thấy nó nói gượng ép vl . quá là dập khuôn và khó chịu . vì là ai nên nó sẽ đánh giá rất cao nên thành ra bạn phát âm phải chuẩn 100% không là nó đánh sai .,2022-12-13 12:16:11,"It's not that bad, but I find it so forced.It's too stereotypical and annoying.Because of who you are, it will rate it very highly, so your pronunciation must be 100% correct or else it will spell it wrong."
1fce40cc-4f7c-4f08-8cbd-21ea3f0fb47d,2,5,nó đã giúp tôi phát triển anh văn vậy tôi rất học yếu môn này bây giờ tôi đã hoặc trung bình tôi cảm thấy áp này xài rất tốt không bị gì tôi đánh giá 5 sao tôi cũng gửi lời cảm ơn app elsa đã giúp tô phát triển hơn cảm ơn,2020-11-02 03:46:45,It has helped me develop my English so I am very weak in this subject now I am good or average I feel this application is very good to use without any problems I rate it 5 stars I also thank Elsa app for helping me develop better thank you
b7075f81-da2a-4603-baf5-3f93bb6e5472,2,5,"tôi cực kì thích app này vì có thể cho cả trẻ em học, và người lớn cũng học được 😊m.n hãy tải app này về nhé, ngày trước thì mik cực kì ghét tiếng anh nhưng khi tải app này về thì chỉ trong 3 tháng mik đã vượt lên, mik rất thích app này vì nó có thể học từ vựng và ngữ pháp rất hay app này do bn cùng lớp với mik chỉ app này và mik đã cải thiện được tiếng anh trong 3 tháng cảm ơn else speak rất nhiều 😊",2020-11-02 04:48:26,"I really like this app because it can let both children learn, and adults can also learn 😊m.n please download this app, in the past, mik absolutely hated English but when I downloaded this app, in just 3 months I was able to surpass it. I really like this app because it can learn vocabulary and grammar very well. This app was taught to me by a friend in the same class as me and I have improved my English in 3 months. Thank you very much else speak😊"
84f450cd-ae30-4b94-9dce-7a6d5486d8ce,2,5,"cái này hay lắm mn ,nó có nhắc nhở đến h học nữa ,rồi phát âm coi mình phát âm chuẩn chưa :3 tuiii nghĩ là mn nên tải về đi tuyệt lắm đấy :3",2020-10-13 14:23:31,"This is very good, it reminds you to study, then check your pronunciation to see if you pronounce it correctly :3 I think you should download it, it's great :3"
6128dfe0-8e9b-4d11-a349-84e087fbb3d1,2,5,mẹ bé thích chú sơn tùng nên dỗ bé học. ngỡ bé phát âm tốt rồi nhưng hóa ra ngữ điệu tốt nhưng trọng âm cần rèn luyện thêm. khá thú vị.,2020-10-13 14:58:49,"The baby's mother liked Uncle Son Tung so she coaxed the baby to study.I thought my child's pronunciation was good, but it turns out the intonation was good but the accent needed more practice.quite interesting."
5059274e-a26d-4414-ace8-0ed9c129852f,2,5,"tôi biết elsa speak qua thần tượng của tôi sơn tùng m- tp tôi thấy app này bắt lỗi khá chặt chẽ lúc đầu tôi phát âm sai app hướng dẫn tôi đến khi chuẩn thì mới qua , tôi cảm thấy rất vui",2020-10-14 16:06:00,"I know Elsa speak through my idol Son Tung m-tp. I found this app to catch errors quite closely. At first, I mispronounced the app. The app guided me until it was correct. I felt very happy."
5406bb30-d82a-4b42-8870-d96ac13f076c,2,5,"thật tuyệt nếu mình đọc cũng chuẩn ưd phát thì tốt quá..... nhưng mình nói địa phương , lên cũng rất khó phát âm chuẩn , nhưng nó cũng dc cải thiện rất nhiêu c. ơ 😊😊😊😊😊",2020-10-15 05:54:54,"It would be great if I could read and pronounce correctly, that would be great..... but when I speak in the local area, it's very difficult to pronounce correctly, but it's also improved a lot c.oh 😊😊😊😊😊"
ea08c350-2066-4a5e-a376-8798ce0ce1df,2,5,"ứng dụng học ta elsa speak này rất hay mà lại rất tốt nữa. phù hợp cho mọi lứa tuổi, từ khi mk học ta của ứng dụng này mk đã cảm thấy mk tiến bộ hơn so vs đợt trc. ns chung rất là tiện lợi luôn, đi đâu cg có thể học đc. giúp chúng ta ko những hiểu bt nhiều về ta mà còn thuộc từ rất nhanh nữa!!",2020-10-15 13:02:27,"This application to learn Elsa speak is very good and very good.Suitable for all ages, since I started learning this application I feel like I have improved compared to the previous time.The common password is very convenient, wherever you go you can learn.Helps us not only understand a lot about ourselves but also memorize words very quickly!!"
052fbb4f-d3dd-4311-a0a1-1dd6ae46e5f7,2,5,những bào học rất hữu ích. nhưng nên cho thêm hình ảnh mô tả những từ vựng hoặc câu để người học xem được hình ảnh sẽ ghi nhớ lâu hơn và dễ hình dung nghĩa của từ hoặc câu văn đang học.,2020-10-15 14:24:54,"very useful lessons.But you should add images depicting vocabulary or sentences so that when learners see the images, they will remember them longer and easily visualize the meaning of the words or sentences they are learning."
94fbc08e-53df-48d2-8629-fa08321c506a,2,5,tôi rất thích app này. vì app giúp tôi phát âm chuẩn 👌. lí do tôi học app này là thấy sếp tùng học hiểu được mà tôi lại là fan cứng. tóm lại sếp học cái gì tôi học cái nấy . 😂,2020-10-15 15:24:44,"I really like this app.because the app helps me pronounce correctly 👌.The reason I learned this app is because my boss understands it and I'm a die-hard fan.In short, whatever the boss learns, I learn.😂"
cdf141a5-333c-4ab0-b83b-06b4237c6817,2,3,"tuy học có hiệu quả nhưng mỗi lần tôi vào app thì nó hiện "" kiểm tra cập nhật "" mong nhà phát hành sửa lỗi",2023-06-05 14:25:13,"Although learning is effective, every time I go to the app it says ""checking for updates"" hoping the publisher will fix the error"
75790c20-b0e3-48c1-92c0-24e3b52207d9,2,3,"app còn nhiều lỗi, khó chịu nhất là lỗi something went wrong. nhiều khi đang học giữa chừng mình bận làm việc khác, khi quay lại thì bị mất bài, phải học lại từ đầu",2023-05-18 10:53:17,"The app has many errors, the most annoying is the something went wrong error.Many times, in the middle of studying, I'm busy doing other things, and when I come back, I lose the lesson and have to start over from the beginning"
1e4e4038-67d6-4f2d-a743-8d5b2e8dd388,2,3,c.o.n m.e.j elsa như c.ứ.t ý đọc từ tủ lạnh thì sai mỗi cái âm mà cho độc có 60 mấy % quá tệ cho 3⭐ là quá tốt rồi,2024-10-10 11:12:36,"c.o.n m.e.j elsa as if trying to read from the refrigerator is wrong, every sound but the poison is 60 some % too bad give 3⭐ that's too good"
b0a96056-04b7-4573-a63c-37179305c1ad,2,3,"nếu mà nó có tính năng nhận diện lỗi sai ngữ pháp khi người dùng nói thì đó là một điều tuyệt vời hơn nữa, tiếc là chưa thấy",2024-09-06 09:44:18,"If it had a feature to detect grammatical errors when users speak, that would be an even better thing, unfortunately we haven't seen it yet."
e82f3151-7301-4df1-b22d-2ea9980c76d0,2,3,"phần study set không có chức năng tìm kiếm, có rất nhiều study set hay muốn chia sẻ cũng không được. vui lòng thêm mục tìm kiếm ở phần study set để mọi người dễ dàng sử dụng.",2024-07-22 09:39:39,The study set section does not have a search function. There are many good study sets that you want to share.Please add a search section in the study set so it's easy for everyone to use.
edc8ca36-52dd-4f46-a2aa-8041d574b075,2,3,"học lúc đầu thì ổn, càng về sau khi phát âm thì nói muốn gãy lưỡi, nói y chang, sửa sai rất nhiều rồi mà vẫn báo kết quả là phát âm sai, chưa đúng. trong khi chưa kịp nói gì thì báo kết quả phát âm đúng, phát âm như người bản xứ?? thật sự rất bực những cái lỗi như vậy, mặc dù có báo cáo nhiều nhưng vẫn y chang như cũ, nhiều lúc không biết mình có nói sai hay không hay đúng mà app lỗi vẫn kêu sai, và nhất là phần học nhấn âm, thật ai trải nghiệm app gặp mới hiểu, mỗi lần học xong y rằng đau đầu.",2024-06-20 03:06:33,"Learning was okay at first, but later on when pronouncing it, I said I wanted to break my tongue. I said the same thing, I corrected many mistakes but still reported that the pronunciation was wrong and not correct.Before you can say anything, report the correct pronunciation and pronunciation like a native speaker??I'm really upset about such errors. Even though I've reported them a lot, it's still the same. Sometimes I don't know if I'm saying something wrong or not, but the app still says it's wrong, and especially the part about learning accents, really, those who have experienced the app will understand. Every time I finish learning, it gives me a headache."
